transaction_id,user_id,date,amount,category,payment_method,monthly_budget,cumulative_spend,financial_health_score
TRANS000079,CUST00029,2024-03-04,27000,Makan & Minum,E-Wallet,1521000,27000,98.22
TRANS021683,CUST00029,2024-03-24,25000,Transportasi,Bank Transfer,1521000,52000,96.58
TRANS034811,CUST00029,2024-07-13,50000,Kebutuhan Kuliah,Credit Card,1521000,50000,96.71
TRANS028470,CUST00029,2024-07-22,47000,Makan & Minum,Bank Transfer,1521000,97000,93.62
TRANS020872,CUST00029,2024-08-30,48000,Makan & Minum,Credit Card,1521000,48000,96.84
TRANS019504,CUST00029,2024-09-23,381000,Belanja Umum,Credit Card,1521000,381000,74.95
TRANS046502,CUST00029,2024-10-14,50000,Makan & Minum,Bank Transfer,1521000,50000,96.71
TRANS021483,CUST00029,2024-10-26,107000,Hiburan & Nongkrong,E-Wallet,1521000,157000,89.68
TRANS005408,CUST00029,2024-10-28,40000,Makan & Minum,Credit Card,1521000,197000,87.05
TRANS020084,CUST00029,2024-12-15,24000,Transportasi,Bank Transfer,1521000,24000,98.42
TRANS028365,CUST00031,2023-01-31,24000,Makan & Minum,E-Wallet,1702000,24000,98.59
TRANS007444,CUST00031,2023-02-10,134000,Hiburan & Nongkrong,Bank Transfer,1702000,134000,92.13
TRANS014300,CUST00031,2023-02-18,43000,Makan & Minum,Bank Transfer,1702000,177000,89.6
TRANS020689,CUST00031,2023-02-20,217000,Hiburan & Nongkrong,Credit Card,1702000,394000,76.85
TRANS005086,CUST00031,2023-03-13,23000,Makan & Minum,Bank Transfer,1702000,23000,98.65
TRANS012678,CUST00031,2023-05-14,47000,Makan & Minum,Bank Transfer,1702000,47000,97.24
TRANS034722,CUST00031,2023-05-20,67000,Makan & Minum,E-Wallet,1702000,114000,93.3
TRANS014096,CUST00031,2023-05-21,445000,Belanja Umum,Bank Transfer,1702000,559000,67.16
TRANS042121,CUST00031,2023-06-30,48000,Makan & Minum,Credit Card,1702000,48000,97.18
TRANS009670,CUST00031,2023-07-29,1853000,Tagihan & Kos,Credit Card,1702000,1853000,0.0
TRANS010555,CUST00031,2023-08-03,46000,Transportasi,E-Wallet,1702000,46000,97.3
TRANS037407,CUST00031,2023-09-28,63000,Makan & Minum,Bank Transfer,1702000,63000,96.3
TRANS017233,CUST00031,2023-10-10,45000,Transportasi,Credit Card,1702000,45000,97.36
TRANS041082,CUST00031,2023-10-11,648000,Tagihan & Kos,Bank Transfer,1702000,693000,59.28
TRANS039150,CUST00031,2023-11-16,58000,Makan & Minum,E-Wallet,1702000,58000,96.59
TRANS026259,CUST00031,2023-11-17,287000,Hiburan & Nongkrong,E-Wallet,1702000,345000,79.73
TRANS045323,CUST00031,2023-11-24,220000,Belanja Umum,Bank Transfer,1702000,565000,66.8
TRANS049749,CUST00031,2023-12-12,101000,Kebutuhan Kuliah,E-Wallet,1702000,101000,94.07
TRANS022342,CUST00031,2023-12-22,94000,Hiburan & Nongkrong,Bank Transfer,1702000,195000,88.54
TRANS018891,CUST00031,2024-01-13,16000,Transportasi,E-Wallet,1702000,16000,99.06
TRANS043287,CUST00031,2024-03-20,331000,Belanja Umum,E-Wallet,1702000,331000,80.55
TRANS025908,CUST00031,2024-06-22,94000,Hiburan & Nongkrong,Bank Transfer,1702000,94000,94.48
TRANS043091,CUST00031,2024-07-31,58000,Makan & Minum,E-Wallet,1702000,58000,96.59
TRANS037461,CUST00031,2024-08-02,17000,Makan & Minum,E-Wallet,1702000,17000,99.0
TRANS021431,CUST00031,2024-08-27,223000,Hiburan & Nongkrong,Bank Transfer,1702000,240000,85.9
TRANS043166,CUST00031,2024-09-20,27000,Transportasi,E-Wallet,1702000,27000,98.41
TRANS006442,CUST00031,2024-10-08,24000,Transportasi,Credit Card,1702000,24000,98.59
TRANS039919,CUST00031,2024-11-17,20000,Makan & Minum,E-Wallet,1702000,20000,98.82
TRANS045596,CUST00037,2023-01-07,120000,Kebutuhan Kuliah,E-Wallet,2551000,120000,95.3
TRANS000504,CUST00037,2023-01-18,21000,Makan & Minum,E-Wallet,2551000,141000,94.47
TRANS017474,CUST00037,2023-03-08,291000,Belanja Umum,Bank Transfer,2551000,291000,88.59
TRANS034107,CUST00037,2023-04-03,70000,Hiburan & Nongkrong,Bank Transfer,2551000,70000,97.26
TRANS023372,CUST00037,2023-04-20,282000,Hiburan & Nongkrong,E-Wallet,2551000,352000,86.2
TRANS006446,CUST00037,2023-05-31,35000,Transportasi,E-Wallet,2551000,35000,98.63
TRANS006199,CUST00037,2023-06-05,68000,Makan & Minum,E-Wallet,2551000,68000,97.33
TRANS039020,CUST00037,2023-07-19,51000,Makan & Minum,Credit Card,2551000,51000,98.0
TRANS013129,CUST00037,2023-09-28,1934000,Tagihan & Kos,Bank Transfer,2551000,1934000,24.19
TRANS045904,CUST00037,2023-09-28,192000,Hiburan & Nongkrong,Credit Card,2551000,2126000,16.66
TRANS041939,CUST00037,2023-10-23,35000,Makan & Minum,E-Wallet,2551000,35000,98.63
TRANS022052,CUST00037,2023-11-07,20000,Transportasi,Bank Transfer,2551000,20000,99.22
TRANS041628,CUST00037,2023-12-17,129000,Kebutuhan Kuliah,Bank Transfer,2551000,129000,94.94
TRANS014244,CUST00037,2024-01-11,23000,Transportasi,E-Wallet,2551000,23000,99.1
TRANS015391,CUST00037,2024-01-13,1945000,Tagihan & Kos,Credit Card,2551000,1968000,22.85
TRANS024952,CUST00037,2024-01-19,44000,Makan & Minum,Credit Card,2551000,2012000,21.13
TRANS010782,CUST00037,2024-02-07,44000,Transportasi,Bank Transfer,2551000,44000,98.28
TRANS006743,CUST00037,2024-03-17,12000,Transportasi,Credit Card,2551000,12000,99.53
TRANS029188,CUST00037,2024-03-22,126000,Hiburan & Nongkrong,Bank Transfer,2551000,138000,94.59
TRANS004738,CUST00037,2024-04-15,100000,Belanja Umum,Credit Card,2551000,100000,96.08
TRANS011468,CUST00037,2024-05-21,40000,Transportasi,Credit Card,2551000,40000,98.43
TRANS025039,CUST00037,2024-07-11,38000,Transportasi,Bank Transfer,2551000,38000,98.51
TRANS046199,CUST00037,2024-07-25,18000,Transportasi,E-Wallet,2551000,56000,97.8
TRANS022293,CUST00037,2024-07-27,19000,Makan & Minum,Credit Card,2551000,75000,97.06
TRANS030841,CUST00038,2023-03-08,144000,Kebutuhan Kuliah,Credit Card,2782000,144000,94.82
TRANS025232,CUST00038,2023-03-26,31000,Makan & Minum,Bank Transfer,2782000,175000,93.71
TRANS039405,CUST00038,2023-04-15,34000,Makan & Minum,Credit Card,2782000,34000,98.78
TRANS026235,CUST00038,2023-05-14,40000,Makan & Minum,E-Wallet,2782000,40000,98.56
TRANS009879,CUST00038,2023-05-18,61000,Makan & Minum,E-Wallet,2782000,101000,96.37
TRANS015125,CUST00038,2023-07-10,219000,Hiburan & Nongkrong,Bank Transfer,2782000,219000,92.13
TRANS027054,CUST00038,2023-08-10,50000,Makan & Minum,E-Wallet,2782000,50000,98.2
TRANS013506,CUST00038,2023-09-21,116000,Belanja Umum,E-Wallet,2782000,116000,95.83
TRANS015207,CUST00038,2023-10-21,33000,Makan & Minum,E-Wallet,2782000,33000,98.81
TRANS016839,CUST00038,2023-11-07,26000,Transportasi,E-Wallet,2782000,26000,99.07
TRANS006680,CUST00038,2023-11-30,179000,Hiburan & Nongkrong,E-Wallet,2782000,205000,92.63
TRANS036377,CUST00038,2023-11-30,55000,Hiburan & Nongkrong,Credit Card,2782000,260000,90.65
TRANS026365,CUST00038,2023-12-07,84000,Kebutuhan Kuliah,Bank Transfer,2782000,84000,96.98
TRANS010901,CUST00038,2024-01-31,513000,Tagihan & Kos,E-Wallet,2782000,513000,81.56
TRANS008928,CUST00038,2024-03-03,53000,Makan & Minum,Bank Transfer,2782000,53000,98.09
TRANS048303,CUST00038,2024-03-04,241000,Hiburan & Nongkrong,Bank Transfer,2782000,294000,89.43
TRANS044389,CUST00038,2024-03-17,44000,Makan & Minum,E-Wallet,2782000,338000,87.85
TRANS048676,CUST00038,2024-03-17,33000,Transportasi,Credit Card,2782000,371000,86.66
TRANS030055,CUST00038,2024-03-29,428000,Belanja Umum,Bank Transfer,2782000,799000,71.28
TRANS045810,CUST00038,2024-04-27,74000,Hiburan & Nongkrong,Bank Transfer,2782000,74000,97.34
TRANS035099,CUST00038,2024-05-07,54000,Hiburan & Nongkrong,E-Wallet,2782000,54000,98.06
TRANS013330,CUST00038,2024-06-20,752000,Tagihan & Kos,E-Wallet,2782000,752000,72.97
TRANS021165,CUST00038,2024-09-07,47000,Transportasi,Bank Transfer,2782000,47000,98.31
TRANS037524,CUST00038,2024-09-24,12000,Transportasi,Credit Card,2782000,59000,97.88
TRANS000575,CUST00038,2024-10-06,112000,Kebutuhan Kuliah,Credit Card,2782000,112000,95.97
TRANS048581,CUST00038,2024-10-18,198000,Hiburan & Nongkrong,E-Wallet,2782000,310000,88.86
TRANS027884,CUST00038,2024-10-26,150000,Kebutuhan Kuliah,Credit Card,2782000,460000,83.47
TRANS004334,CUST00039,2023-02-23,152000,Kebutuhan Kuliah,Credit Card,3281000,152000,95.37
TRANS018251,CUST00039,2023-03-04,31000,Makan & Minum,Bank Transfer,3281000,31000,99.06
TRANS002410,CUST00039,2023-03-16,17000,Transportasi,E-Wallet,3281000,48000,98.54
TRANS035620,CUST00039,2023-04-22,40000,Makan & Minum,Credit Card,3281000,40000,98.78
TRANS043902,CUST00039,2023-05-11,15000,Makan & Minum,E-Wallet,3281000,15000,99.54
TRANS047841,CUST00039,2023-09-24,49000,Kebutuhan Kuliah,Credit Card,3281000,49000,98.51
TRANS046982,CUST00039,2024-01-02,2060000,Tagihan & Kos,Credit Card,3281000,2060000,37.21
TRANS003236,CUST00039,2024-01-28,39000,Makan & Minum,Bank Transfer,3281000,2099000,36.03
TRANS030984,CUST00039,2024-03-13,54000,Makan & Minum,Bank Transfer,3281000,54000,98.35
TRANS004418,CUST00039,2024-04-23,185000,Belanja Umum,Bank Transfer,3281000,185000,94.36
TRANS017992,CUST00039,2024-04-24,137000,Kebutuhan Kuliah,E-Wallet,3281000,322000,90.19
TRANS024279,CUST00039,2024-04-28,166000,Kebutuhan Kuliah,E-Wallet,3281000,488000,85.13
TRANS005137,CUST00039,2024-05-11,72000,Makan & Minum,E-Wallet,3281000,72000,97.81
TRANS027232,CUST00039,2024-05-29,65000,Makan & Minum,E-Wallet,3281000,137000,95.82
TRANS040993,CUST00039,2024-06-08,259000,Hiburan & Nongkrong,Bank Transfer,3281000,259000,92.11
TRANS010020,CUST00039,2024-06-25,330000,Belanja Umum,E-Wallet,3281000,589000,82.05
TRANS040453,CUST00039,2024-07-26,51000,Makan & Minum,Credit Card,3281000,51000,98.45
TRANS012759,CUST00039,2024-07-28,423000,Belanja Umum,E-Wallet,3281000,474000,85.55
TRANS020336,CUST00039,2024-08-04,153000,Belanja Umum,Credit Card,3281000,153000,95.34
TRANS023750,CUST00039,2024-08-04,26000,Kebutuhan Kuliah,Bank Transfer,3281000,179000,94.54
TRANS039904,CUST00039,2024-09-26,43000,Makan & Minum,E-Wallet,3281000,43000,98.69
TRANS020790,CUST00039,2024-11-11,73000,Makan & Minum,Credit Card,3281000,73000,97.78
TRANS002665,CUST00039,2024-12-19,2377000,Tagihan & Kos,Bank Transfer,3281000,2377000,27.55
TRANS041042,CUST00040,2023-01-02,201000,Hiburan & Nongkrong,Credit Card,3040000,201000,93.39
TRANS022963,CUST00040,2023-01-10,25000,Transportasi,Bank Transfer,3040000,226000,92.57
TRANS047279,CUST00040,2023-01-22,65000,Makan & Minum,Bank Transfer,3040000,291000,90.43
TRANS017121,CUST00040,2023-02-13,89000,Hiburan & Nongkrong,E-Wallet,3040000,89000,97.07
TRANS011889,CUST00040,2023-04-15,279000,Hiburan & Nongkrong,Bank Transfer,3040000,279000,90.82
TRANS028751,CUST00040,2023-05-01,21000,Makan & Minum,Credit Card,3040000,21000,99.31
TRANS045727,CUST00040,2023-05-06,27000,Makan & Minum,Credit Card,3040000,48000,98.42
TRANS032310,CUST00040,2023-05-11,22000,Kebutuhan Kuliah,E-Wallet,3040000,70000,97.7
TRANS019144,CUST00040,2023-05-13,20000,Makan & Minum,E-Wallet,3040000,90000,97.04
TRANS031043,CUST00040,2023-05-30,51000,Kebutuhan Kuliah,Bank Transfer,3040000,141000,95.36
TRANS022120,CUST00040,2023-06-29,41000,Makan & Minum,Bank Transfer,3040000,41000,98.65
TRANS047456,CUST00040,2023-07-23,13000,Transportasi,Credit Card,3040000,13000,99.57
TRANS017675,CUST00040,2023-07-29,503000,Tagihan & Kos,Bank Transfer,3040000,516000,83.03
TRANS043846,CUST00040,2023-08-06,27000,Transportasi,Credit Card,3040000,27000,99.11
TRANS003538,CUST00040,2023-08-11,40000,Makan & Minum,Bank Transfer,3040000,67000,97.8
TRANS005743,CUST00040,2023-09-24,401000,Belanja Umum,E-Wallet,3040000,401000,86.81
TRANS023681,CUST00040,2023-11-03,61000,Makan & Minum,Bank Transfer,3040000,61000,97.99
TRANS013432,CUST00040,2023-11-30,40000,Transportasi,E-Wallet,3040000,101000,96.68
TRANS035304,CUST00040,2023-12-22,26000,Kebutuhan Kuliah,Bank Transfer,3040000,26000,99.14
TRANS037949,CUST00040,2023-12-30,35000,Kebutuhan Kuliah,Bank Transfer,3040000,61000,97.99
TRANS008339,CUST00040,2024-01-06,29000,Makan & Minum,Bank Transfer,3040000,29000,99.05
TRANS029271,CUST00040,2024-01-13,247000,Hiburan & Nongkrong,Bank Transfer,3040000,276000,90.92
TRANS048259,CUST00040,2024-01-16,17000,Makan & Minum,E-Wallet,3040000,293000,90.36
TRANS018137,CUST00040,2024-01-19,19000,Transportasi,Credit Card,3040000,312000,89.74
TRANS013742,CUST00040,2024-04-30,70000,Makan & Minum,Bank Transfer,3040000,70000,97.7
TRANS011454,CUST00040,2024-05-19,58000,Makan & Minum,E-Wallet,3040000,58000,98.09
TRANS021814,CUST00040,2024-06-14,156000,Hiburan & Nongkrong,E-Wallet,3040000,156000,94.87
TRANS046667,CUST00040,2024-07-25,22000,Transportasi,Bank Transfer,3040000,22000,99.28
TRANS030701,CUST00040,2024-09-17,43000,Makan & Minum,Credit Card,3040000,43000,98.59
TRANS042312,CUST00040,2024-12-24,33000,Makan & Minum,E-Wallet,3040000,33000,98.91
TRANS040499,CUST00044,2023-01-25,52000,Makan & Minum,Bank Transfer,3455000,52000,98.49
TRANS034603,CUST00044,2023-02-26,44000,Transportasi,E-Wallet,3455000,44000,98.73
TRANS030093,CUST00044,2023-03-13,242000,Hiburan & Nongkrong,Bank Transfer,3455000,242000,93.0
TRANS006259,CUST00044,2023-05-28,40000,Makan & Minum,E-Wallet,3455000,40000,98.84
TRANS041267,CUST00044,2023-05-29,57000,Makan & Minum,Credit Card,3455000,97000,97.19
TRANS039084,CUST00044,2023-06-20,41000,Makan & Minum,Bank Transfer,3455000,41000,98.81
TRANS030057,CUST00044,2023-09-10,32000,Transportasi,Credit Card,3455000,32000,99.07
TRANS007600,CUST00044,2023-09-23,35000,Makan & Minum,Bank Transfer,3455000,67000,98.06
TRANS006562,CUST00044,2023-10-04,28000,Kebutuhan Kuliah,E-Wallet,3455000,28000,99.19
TRANS000173,CUST00044,2023-11-02,263000,Belanja Umum,Credit Card,3455000,263000,92.39
TRANS001862,CUST00044,2023-11-27,209000,Hiburan & Nongkrong,Credit Card,3455000,472000,86.34
TRANS015519,CUST00044,2023-11-27,47000,Makan & Minum,Credit Card,3455000,519000,84.98
TRANS018708,CUST00044,2024-02-07,80000,Hiburan & Nongkrong,E-Wallet,3455000,80000,97.68
TRANS044851,CUST00044,2024-03-07,33000,Makan & Minum,Bank Transfer,3455000,33000,99.04
TRANS037634,CUST00044,2024-04-22,38000,Makan & Minum,Bank Transfer,3455000,38000,98.9
TRANS023252,CUST00044,2024-04-26,48000,Makan & Minum,Credit Card,3455000,86000,97.51
TRANS032493,CUST00044,2024-04-27,31000,Transportasi,E-Wallet,3455000,117000,96.61
TRANS009706,CUST00044,2024-06-09,48000,Transportasi,Bank Transfer,3455000,48000,98.61
TRANS009467,CUST00044,2024-06-20,65000,Makan & Minum,E-Wallet,3455000,113000,96.73
TRANS006627,CUST00044,2024-08-12,251000,Belanja Umum,Bank Transfer,3455000,251000,92.74
TRANS029595,CUST00044,2024-09-08,19000,Makan & Minum,Credit Card,3455000,19000,99.45
TRANS046292,CUST00044,2024-09-15,72000,Hiburan & Nongkrong,E-Wallet,3455000,91000,97.37
TRANS003575,CUST00044,2024-10-09,10000,Transportasi,Bank Transfer,3455000,10000,99.71
TRANS014991,CUST00044,2024-10-17,238000,Hiburan & Nongkrong,Credit Card,3455000,248000,92.82
TRANS042158,CUST00044,2024-11-11,17000,Transportasi,E-Wallet,3455000,17000,99.51
TRANS047057,CUST00044,2024-12-08,276000,Hiburan & Nongkrong,Credit Card,3455000,276000,92.01
TRANS006752,CUST00047,2023-02-11,2095000,Tagihan & Kos,E-Wallet,3029000,2095000,30.84
TRANS048543,CUST00047,2023-02-13,188000,Hiburan & Nongkrong,Bank Transfer,3029000,2283000,24.63
TRANS048585,CUST00047,2023-02-28,136000,Kebutuhan Kuliah,Bank Transfer,3029000,2419000,20.14
TRANS027682,CUST00047,2023-05-29,94000,Hiburan & Nongkrong,E-Wallet,3029000,94000,96.9
TRANS005306,CUST00047,2023-06-24,39000,Makan & Minum,E-Wallet,3029000,39000,98.71
TRANS006778,CUST00047,2023-07-16,25000,Makan & Minum,Bank Transfer,3029000,25000,99.17
TRANS032288,CUST00047,2023-08-04,112000,Kebutuhan Kuliah,Credit Card,3029000,112000,96.3
TRANS045003,CUST00047,2023-09-19,63000,Makan & Minum,E-Wallet,3029000,63000,97.92
TRANS036218,CUST00047,2023-10-07,25000,Makan & Minum,Bank Transfer,3029000,25000,99.17
TRANS046851,CUST00047,2023-11-11,15000,Transportasi,Bank Transfer,3029000,15000,99.5
TRANS000530,CUST00047,2024-04-08,1340000,Tagihan & Kos,Credit Card,3029000,1340000,55.76
TRANS036993,CUST00047,2024-04-17,38000,Makan & Minum,Bank Transfer,3029000,1378000,54.51
TRANS037159,CUST00047,2024-04-23,39000,Transportasi,Bank Transfer,3029000,1417000,53.22
TRANS020519,CUST00047,2024-05-12,93000,Hiburan & Nongkrong,E-Wallet,3029000,93000,96.93
TRANS012813,CUST00047,2024-06-08,51000,Makan & Minum,E-Wallet,3029000,51000,98.32
TRANS006898,CUST00047,2024-06-26,149000,Hiburan & Nongkrong,Bank Transfer,3029000,200000,93.4
TRANS011133,CUST00047,2024-08-04,61000,Makan & Minum,Bank Transfer,3029000,61000,97.99
TRANS008113,CUST00047,2024-08-09,39000,Transportasi,Credit Card,3029000,100000,96.7
TRANS006417,CUST00047,2024-08-12,27000,Makan & Minum,Bank Transfer,3029000,127000,95.81
TRANS012600,CUST00047,2024-08-18,40000,Makan & Minum,Credit Card,3029000,167000,94.49
TRANS036687,CUST00047,2024-10-04,179000,Kebutuhan Kuliah,E-Wallet,3029000,179000,94.09
TRANS018104,CUST00047,2024-10-06,20000,Makan & Minum,Bank Transfer,3029000,199000,93.43
TRANS031087,CUST00047,2024-12-04,293000,Hiburan & Nongkrong,Credit Card,3029000,293000,90.33
TRANS046277,CUST00047,2024-12-29,56000,Makan & Minum,Bank Transfer,3029000,349000,88.48
TRANS017950,CUST00050,2023-01-31,56000,Makan & Minum,Bank Transfer,1969000,56000,97.16
TRANS017196,CUST00050,2023-02-17,148000,Kebutuhan Kuliah,Credit Card,1969000,148000,92.48
TRANS003699,CUST00050,2023-04-07,261000,Hiburan & Nongkrong,E-Wallet,1969000,261000,86.74
TRANS005366,CUST00050,2023-05-18,141000,Hiburan & Nongkrong,Credit Card,1969000,141000,92.84
TRANS002701,CUST00050,2023-05-23,185000,Belanja Umum,E-Wallet,1969000,326000,83.44
TRANS040126,CUST00050,2023-05-30,19000,Makan & Minum,Bank Transfer,1969000,345000,82.48
TRANS001233,CUST00050,2023-06-16,17000,Makan & Minum,E-Wallet,1969000,17000,99.14
TRANS007906,CUST00050,2023-08-14,46000,Makan & Minum,Credit Card,1969000,46000,97.66
TRANS012425,CUST00050,2023-09-06,403000,Belanja Umum,Credit Card,1969000,403000,79.53
TRANS004754,CUST00050,2023-10-10,50000,Makan & Minum,Bank Transfer,1969000,50000,97.46
TRANS018831,CUST00050,2023-11-05,81000,Hiburan & Nongkrong,Bank Transfer,1969000,81000,95.89
TRANS043256,CUST00050,2023-11-28,24000,Makan & Minum,E-Wallet,1969000,105000,94.67
TRANS044989,CUST00050,2023-12-03,185000,Kebutuhan Kuliah,Credit Card,1969000,185000,90.6
TRANS023457,CUST00050,2024-01-04,21000,Transportasi,E-Wallet,1969000,21000,98.93
TRANS024263,CUST00050,2024-02-01,59000,Makan & Minum,Bank Transfer,1969000,59000,97.0
TRANS048546,CUST00050,2024-03-08,67000,Makan & Minum,E-Wallet,1969000,67000,96.6
TRANS002008,CUST00050,2024-03-16,57000,Makan & Minum,Credit Card,1969000,124000,93.7
TRANS044392,CUST00050,2024-06-05,35000,Transportasi,Credit Card,1969000,35000,98.22
TRANS004673,CUST00050,2024-08-19,42000,Makan & Minum,Credit Card,1969000,42000,97.87
TRANS045633,CUST00050,2024-08-23,41000,Makan & Minum,Credit Card,1969000,83000,95.78
TRANS038062,CUST00050,2024-09-02,1954000,Tagihan & Kos,E-Wallet,1969000,1954000,0.76
TRANS010334,CUST00050,2024-11-20,43000,Makan & Minum,Credit Card,1969000,43000,97.82
TRANS006046,CUST00050,2024-12-24,256000,Hiburan & Nongkrong,Credit Card,1969000,256000,87.0
TRANS041794,CUST00050,2024-12-24,29000,Transportasi,Bank Transfer,1969000,285000,85.53
TRANS002579,CUST00053,2023-03-06,26000,Makan & Minum,E-Wallet,2791000,26000,99.07
TRANS030976,CUST00053,2023-03-18,28000,Makan & Minum,Bank Transfer,2791000,54000,98.07
TRANS037278,CUST00053,2023-03-21,20000,Makan & Minum,E-Wallet,2791000,74000,97.35
TRANS006071,CUST00053,2023-03-31,16000,Makan & Minum,E-Wallet,2791000,90000,96.78
TRANS018751,CUST00053,2023-05-08,27000,Makan & Minum,E-Wallet,2791000,27000,99.03
TRANS005682,CUST00053,2023-06-04,86000,Hiburan & Nongkrong,E-Wallet,2791000,86000,96.92
TRANS041862,CUST00053,2023-06-11,52000,Makan & Minum,Credit Card,2791000,138000,95.06
TRANS046536,CUST00053,2023-06-14,14000,Transportasi,Credit Card,2791000,152000,94.55
TRANS040512,CUST00053,2023-06-28,31000,Makan & Minum,Credit Card,2791000,183000,93.44
TRANS013543,CUST00053,2023-07-10,51000,Makan & Minum,E-Wallet,2791000,51000,98.17
TRANS010436,CUST00053,2023-08-03,12000,Transportasi,E-Wallet,2791000,12000,99.57
TRANS027208,CUST00053,2023-08-09,29000,Kebutuhan Kuliah,Bank Transfer,2791000,41000,98.53
TRANS037443,CUST00053,2023-08-18,29000,Transportasi,E-Wallet,2791000,70000,97.49
TRANS034930,CUST00053,2023-11-18,250000,Hiburan & Nongkrong,Credit Card,2791000,250000,91.04
TRANS026415,CUST00053,2023-12-11,47000,Transportasi,Credit Card,2791000,47000,98.32
TRANS021872,CUST00053,2023-12-20,29000,Makan & Minum,Bank Transfer,2791000,76000,97.28
TRANS005215,CUST00053,2024-01-18,47000,Makan & Minum,Credit Card,2791000,47000,98.32
TRANS038456,CUST00053,2024-02-15,25000,Makan & Minum,Bank Transfer,2791000,25000,99.1
TRANS046466,CUST00053,2024-03-09,61000,Makan & Minum,Credit Card,2791000,61000,97.81
TRANS049730,CUST00053,2024-03-09,17000,Makan & Minum,Bank Transfer,2791000,78000,97.21
TRANS042239,CUST00053,2024-03-28,136000,Kebutuhan Kuliah,Bank Transfer,2791000,214000,92.33
TRANS035812,CUST00053,2024-04-18,365000,Belanja Umum,E-Wallet,2791000,365000,86.92
TRANS031507,CUST00053,2024-05-20,96000,Kebutuhan Kuliah,Credit Card,2791000,96000,96.56
TRANS039984,CUST00053,2024-07-15,176000,Kebutuhan Kuliah,Credit Card,2791000,176000,93.69
TRANS026401,CUST00053,2024-07-31,49000,Makan & Minum,E-Wallet,2791000,225000,91.94
TRANS022088,CUST00053,2024-08-06,249000,Hiburan & Nongkrong,Bank Transfer,2791000,249000,91.08
